acc_x_mean,acc_x_median,acc_x_std,acc_x_var,acc_x_min,acc_x_max,acc_x_range,acc_x_skew,acc_x_kurtosis,acc_x_dom_freq,acc_x_spec_entropy,acc_y_mean,acc_y_median,acc_y_std,acc_y_var,acc_y_min,acc_y_max,acc_y_range,acc_y_skew,acc_y_kurtosis,acc_y_dom_freq,acc_y_spec_entropy,acc_z_mean,acc_z_median,acc_z_std,acc_z_var,acc_z_min,acc_z_max,acc_z_range,acc_z_skew,acc_z_kurtosis,acc_z_dom_freq,acc_z_spec_entropy,acc_mag_mean,acc_mag_median,acc_mag_std,acc_mag_var,acc_mag_min,acc_mag_max,acc_mag_range,acc_mag_skew,acc_mag_kurtosis,acc_mag_dom_freq,acc_mag_spec_entropy,gyro_x_mean,gyro_x_median,gyro_x_std,gyro_x_var,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_skew,gyro_x_kurtosis,gyro_x_dom_freq,gyro_x_spec_entropy,gyro_y_mean,gyro_y_median,gyro_y_std,gyro_y_var,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_skew,gyro_y_kurtosis,gyro_y_dom_freq,gyro_y_spec_entropy,gyro_z_mean,gyro_z_median,gyro_z_std,gyro_z_var,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_skew,gyro_z_kurtosis,gyro_z_dom_freq,gyro_z_spec_entropy,gyro_mag_mean,gyro_mag_median,gyro_mag_std,gyro_mag_var,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_skew,gyro_mag_kurtosis,gyro_mag_dom_freq,gyro_mag_spec_entropy,action,player,label
0.429935374349918,0.242410659790039,3.17484390606959,10.079633827907212,-10.877252578735352,10.659628868103027,21.53688144683838,-0.1997483861407015,4.352621410008099,1.2578616352201257,2.4968226679157786,-3.189314439740477,-1.3387471437454224,6.062679571798113,36.756083590298154,-30.786624908447266,0.3457497060298919,31.132374614477158,-2.927616543193063,8.268007147288136,0.6289308176100629,1.9176447497603015,-0.3622541562566217,-0.2403851747512817,6.91434369424034,47.80814872208114,-14.946647644042969,28.08080101013184,43.027448654174805,1.2388581276453963,4.586535639797451,1.8867924528301887,2.2152302071487453,6.265662033729219,3.198171278977902,8.116227234050957,65.87314451475045,0.0646749928092998,36.715262348738456,36.650587355929154,2.0437689607896803,3.578786266777281,0.6289308176100629,1.432786850952145,0.07180564460540835,0.1346226930618286,3.2987304929921906,10.881622865396501,-11.225348472595217,3.662775754928589,14.888124227523805,-1.802997267394557,3.194251149175913,0.6289308176100629,1.6031890585909179,-0.20229289563425448,-0.188551664352417,0.9053130338318521,0.8195916892258323,-3.641071081161499,2.4224095344543457,6.063480615615845,-0.9395063856772804,3.7869946229161426,1.8867924528301887,2.598539966911048,-0.10735880665967253,0.0950747802853584,1.125797111141608,1.2674191354547903,-3.3222908973693848,1.1017489433288574,4.424039840698242,-1.7672516089698638,2.2499416177525555,1.2578616352201257,1.8587775441604903,2.4585583555889134,1.762760906424735,2.6422961381778802,6.98172888182974,0.0612661182734882,11.764407782314514,11.703141664041025,1.9404562960432508,3.77926192053637,0.6289308176100629,1.3548188212429104,backhand,Abdelfattah_Backhand,1
0.393517134716949,0.0183353424072265,2.312992530509123,5.349934446190996,-4.242549896240234,12.290172576904297,16.53272247314453,3.1987488227966825,12.378759656350123,1.2461059190031152,2.6563971057226343,-1.2520991915668653,-0.0532633066177368,3.718069022760544,13.824037258011545,-20.66929054260254,2.877447843551636,23.546738386154175,-3.61148138504128,13.38048189755014,0.3115264797507788,2.4358146125826208,-0.19561283810302105,-0.0252759456634521,4.032727811946592,16.26289360524755,-18.233030319213867,15.621639251708984,33.85466957092285,-0.5519305386920635,7.56632461920749,1.2461059190031152,2.588554252582459,2.8729757741485447,0.5128488581430827,5.379939406152695,28.943748013874615,0.0306224671239125,21.93596294293428,21.90534047581037,2.391946858019103,4.445246860204503,0.3115264797507788,1.8149455651166704,0.07149338004153187,0.0643152892589569,1.9273702689539294,3.7147561536475417,-8.212782859802246,3.08646821975708,11.299251079559326,-2.249278992977117,7.391969116022013,0.9345794392523363,2.208971485398289,-0.13348981347391992,-0.0234357994049787,0.5534235508843194,0.30627762667340885,-3.696464776992798,1.0727205276489258,4.769185304641724,-3.2824108606522104,16.296286216751508,0.3115264797507788,2.9197964195661847,-0.10596137673322421,0.0450073890388011,1.1310715550155883,1.2793228625653812,-5.0799760818481445,1.2636690139770508,6.343645095825195,-2.9120128855962726,8.87929690067974,1.2461059190031152,2.3010229849729344,1.2043199801150521,0.2507235600368119,1.970819290404952,3.884128675432278,0.023130039436081,9.881312189028217,9.858182149592135,2.6712215386026035,7.512226865036222,0.3115264797507788,1.8794508604056155,backhand,Abdelfattah_Backhand,1
0.7516376515652271,0.1004877090454101,5.767544806705757,33.26457309735855,-15.752126693725586,26.98613548278809,42.73826217651367,2.3173965778262606,9.706560451360025,2.5531914893617023,2.5772806764735607,-3.569054744567009,-0.1041424572467804,9.119555555068258,83.16629352197631,-49.68598556518555,1.263179898262024,50.94916546344757,-3.364331571056666,11.045514051198843,0.425531914893617,2.223618593970357,0.16552970409393314,0.0252957344055175,7.91606958394276,62.6641576578237,-36.05097198486328,29.622915267944336,65.67388725280762,-0.24623354022051464,7.742766333862528,1.702127659574468,2.640453703941456,6.3850939204911015,1.2032848222023915,12.314873564741552,151.6561109155703,0.0384445187422617,52.242758095398905,52.204313576656645,2.437266134028286,4.6818066946649255,0.425531914893617,1.8373201117291171,0.22379205579512773,0.1484711170196533,2.9809056631980244,8.885798572886054,-11.474620819091797,5.913678169250488,17.388298988342285,-1.713738508119748,5.132279699614788,1.2765957446808511,2.180179314559395,-0.06979063319022509,0.0095873726531863,1.2431690764374883,1.5454693526104377,-6.691986083984375,2.926279306411743,9.618265390396118,-2.2022402270954036,8.372544079164054,1.2765957446808511,2.9315385769266076,-0.11967783639247115,0.1270326822996139,2.4426827337998063,5.966698938003695,-11.52375602722168,2.284191608428955,13.807947635650635,-3.0157217608865947,9.265435421419914,1.2765957446808511,2.1253800413948927,2.2108557599367806,0.7505708201408012,3.402845878598711,11.579360073496233,0.0237533038519296,16.10849416141522,16.08474085756329,2.3433717029525236,5.507369270514914,0.425531914893617,1.6780554611391152,backhand,Abdelfattah_Backhand,1
0.40817584616414615,0.03459453582763665,5.892596853265244,34.72269767511146,-18.910903930664062,23.315410614013672,42.226314544677734,0.7627702325393254,6.007570102656981,2.808988764044944,2.16031603274283,-3.1403496661380434,-0.0679515451192855,7.982458470470861,63.71964323279199,-42.828739166259766,1.122351884841919,43.951091051101685,-3.3665222917961892,11.350125515287639,0.5617977528089888,2.2259455110137902,0.4561456944165605,0.0628937482833862,8.40766457798626,70.68882365592489,-27.011812210083008,35.44145965576172,62.45327186584473,0.5726245711103622,5.502263407087465,1.6853932584269664,2.4195110298743967,6.27741098659238,0.3655215744143011,11.830543026876557,139.96174831077752,0.0484846478641098,54.55370808228791,54.505223434423804,2.2070926147921663,4.204735627316006,0.5617977528089888,1.6892181691456076,-0.21783594422603517,0.071772139519453,2.7852182824471243,7.75744088087771,-11.40644359588623,5.533378601074219,16.93982219696045,-1.6117210098793908,5.134681668735354,1.6853932584269664,1.9756812246524738,-0.15257208809921036,-0.02663159184157845,0.9421782886168342,0.8876999275409464,-4.082090377807617,2.316948413848877,6.399038791656494,-1.346546537844328,4.450247081844834,3.9325842696629216,2.7568631776866908,-0.13343025564106203,0.0748347714543342,1.875963608557725,3.5192394606329214,-7.857118129730225,2.799779176712036,10.65689730644226,-2.5818481952155343,7.13361302417051,1.6853932584269664,2.035179332647187,1.7918660427987563,0.30339820766181025,3.007013589510454,9.042130727500545,0.0176317425625264,13.762348543246285,13.744716800683758,2.2965118446875885,5.045477027216759,0.5617977528089888,1.790458794754773,backhand,Abdelfattah_Backhand,1
0.2747414745861971,0.02082824707031245,6.144982731743591,37.76081277342693,-17.28428840637207,21.933048248291016,39.217336654663086,0.8049613159562299,5.078485068888673,3.164556962025316,2.056196120114269,-4.899307328123081,-0.09798899292945855,11.311082935660037,127.94059717737969,-50.30390930175781,0.2298514544963836,50.533760756254196,-2.620358736645046,5.976677697814534,0.6329113924050632,1.879434727220205,0.5885563424870938,0.1004971265792846,9.947901273952558,98.96073975630695,-38.2099494934082,32.36572265625,70.5756721496582,-0.3359528937393071,5.564913650190967,2.531645569620253,2.120035524339851,8.050984557273226,0.603315083037838,14.975609874299002,224.26889110720174,0.0525095424186401,53.813802191035634,53.761292648616994,1.8312807354354337,1.8234580870881256,0.6329113924050632,1.6023274860694041,-0.7114393548580193,0.10053425654768941,3.5059189091236815,12.291467397350985,-13.285568237304688,4.718451976776123,18.00402021408081,-2.2678386001332695,4.420872785421929,1.2658227848101264,2.1211936776699045,-0.23331970840845775,-0.0537958145141601,1.1976812949939528,1.4344404843783918,-4.780903339385986,3.782751083374024,8.56365442276001,-0.6784295903648017,4.2098255234415,5.063291139240506,2.8459329913583646,-0.5202902687632087,0.0007989477162482,2.690252415060274,7.237458056737635,-10.557561874389648,2.228797912597656,12.786359786987305,-2.4162038686458787,5.228662672415936,1.8987341772151898,1.9905110856759192,2.3512420069823943,0.23925629684559996,4.0331517413569635,16.266312968810706,0.0342537039688994,15.79490437181469,15.760650667845791,2.1968175692261513,3.796312331923554,0.6329113924050632,1.6596909846962746,backhand,Abdelfattah_Backhand,1
1.1737118087001353,0.1003341674804687,7.8238122352437145,61.212037892349244,-21.52617454528809,31.68521499633789,53.21138954162598,1.0966861600888242,5.532602794682699,2.2346368715083798,2.2476929547240863,-5.915978058881267,-0.1948733627796173,12.551836614568234,157.54860239881577,-58.08746719360352,1.776249885559082,59.863717079162605,-2.827014004157176,7.588880270867069,0.5586592178770949,1.9462030110399593,-0.1580320303666525,0.0219225883483886,9.008431713596822,81.15184193853699,-33.507747650146484,33.31688690185547,66.82463455200195,0.0709440374685711,5.615779162258983,1.6759776536312847,2.1339335706949916,9.490954467569804,1.6099378467413334,15.691897127176412,246.23563544988733,0.0643470903539116,59.66119437191481,59.5968472815609,1.8958175106676813,2.3391881322991326,0.5586592178770949,1.520249918399672,0.22764580647783697,0.1399490088224411,4.079651894425293,16.64355957968788,-13.090625762939451,6.688124656677246,19.7787504196167,-1.4585560846569559,3.038012187606583,1.6759776536312847,1.885499463802405,-0.18990853358080934,-0.0202400088310241,1.435337246537249,2.060193011297131,-6.47041130065918,2.0921778678894043,8.562589168548584,-2.318388302863772,6.321153848001584,1.1173184357541899,2.646186923514547,-0.07796211554031492,0.1121189966797828,3.065547593584118,9.397582048529376,-11.131738662719728,3.642402648925781,14.77414131164551,-2.2018374104826752,4.688224580582245,1.6759776536312847,1.8969959568140822,3.150390675314695,0.7844416926177397,4.274381731689143,18.27033918819788,0.036816428242995,16.960052971777746,16.92323654353475,1.7234336180873746,2.452625885082324,0.5586592178770949,1.4014899940883883,backhand,Abdelfattah_Backhand,1
1.316873586096731,-0.0602102279663085,9.261953423053404,85.78378121081067,-23.477588653564453,35.56452178955078,59.042110443115234,1.3534757693019375,5.35236641513775,2.7210884353741496,2.3160078137276376,-7.58011835509417,-0.0938793122768402,18.264966846132833,333.6090138903316,-88.53216552734375,1.5437772274017334,90.07594275474548,-2.788143687038734,7.149432011322306,0.6802721088435374,1.9584970004850522,-0.03282221482724559,0.0753514766693115,11.84212948965416,140.2360308497367,-52.661170959472656,26.600570678710938,79.2617416381836,-1.9726782284056916,7.692988147789212,2.0408163265306123,2.2301494394355106,11.648569363303983,0.916967954790934,21.980288563982864,483.1330853559559,0.0654148786744322,88.78820222267615,88.72278734400172,2.005700934959906,2.7356964493014146,0.6802721088435374,1.6301454486671898,-0.8199839804156803,0.1644500792026519,4.281133435520342,18.328103492730204,-17.208934783935547,4.818586826324463,22.02752161026001,-2.3954515866720225,5.107894513092338,2.0408163265306123,2.0211370389555796,-0.41244544129863026,-0.0990695208311081,2.275724529500204,5.178922134168926,-7.902125835418701,5.931387901306152,13.833513736724854,-0.9341032450583101,3.3707231149060064,5.442176870748299,2.6959887729914622,-0.6865098854799305,0.0183757971972227,3.5131886219440975,12.342494293357468,-13.139760971069336,3.1097707748413086,16.249531745910645,-2.2996877259432544,4.7431161706798495,2.0408163265306123,1.898198210092663,3.2398532269506726,0.5667312368186744,5.163976353656351,26.666651781121946,0.0268110827815198,20.72119610949846,20.69438502671694,2.089070248775053,3.5356531546810928,0.6802721088435374,1.5434142006679041,backhand,Abdelfattah_Backhand,1
1.7233112335205079,-0.0543193817138671,7.993493127117558,63.895932373275635,-15.808874130249023,25.437042236328125,41.24591636657715,1.4140594607683108,2.5049244410105,2.6086956521739126,1.9715922287651313,-7.53585191807993,-0.1252506077289581,13.343877269883677,178.05906059371824,-51.872589111328125,0.5220738053321838,52.39466291666031,-2.0266316298021456,3.09022622362236,0.8695652173913042,1.572297776594246,1.1206635024236595,0.2969274520874023,11.53853191166208,133.13771867644417,-32.595489501953125,37.14077377319336,69.73626327514648,0.3247559679034071,2.865421859201022,1.7391304347826084,1.7340930999446946,12.210778450836957,1.6743246360883646,16.94120284078097,287.00435369248527,0.2532562480832089,55.29370955941221,55.040453311328996,1.221094887686515,-0.03428138214178311,0.8695652173913042,1.1596399611204569,-0.5237565285303508,0.585229218006134,4.598668222334696,21.147749419110955,-13.601951599121094,6.714756011962891,20.316707611083984,-1.4059158992076644,1.667427943230063,1.7391304347826084,1.6345454310305032,-0.4350073584274429,-0.0894821435213089,1.931992733234805,3.7325959212720927,-5.41580057144165,3.4791510105133057,8.894951581954956,-0.8905163558170804,0.8323916228379296,1.7391304347826084,2.089203790362437,-0.43668629037843937,0.1078579425811767,3.08257987384749,9.502298678649606,-9.947165489196776,3.6551859378814697,13.602351427078245,-1.8412544768965158,2.79987751350989,1.7391304347826084,1.666048138347567,3.772894692512191,1.2225352998682963,4.560938157606905,20.802156877514662,0.0271684661066105,15.975589895286356,15.948421429179746,1.4732534805042605,1.1539143461712618,0.8695652173913042,1.2368669120298426,backhand,Abdelfattah_Backhand,1
0.8200038611888886,-0.06856632232666016,7.235618846282528,52.3541800886789,-25.903827667236328,27.322715759277344,53.22654342651367,0.7874935013893659,6.300081190069566,2.5,2.3282906553978804,-4.964831723552197,-0.0732226073741912,11.235056576907123,126.226496286304,-45.65889739990234,0.7594137787818909,46.41831117868423,-2.3900714573452593,4.58617897343677,0.625,1.7924170952813483,-0.10308735817670811,0.1016786098480224,9.238937136876277,85.35795941915164,-38.87884140014648,25.22632026672364,64.10516166687012,-1.5561295871207135,6.805849749684832,1.875,2.2203960861391128,8.194767481620257,0.6813116391066694,14.90359047663631,222.11700909528454,0.079241347098477,48.72445649742657,48.6452151503281,1.770288339377461,1.5227531013221576,0.625,1.604892880070913,-0.5941574575448613,0.19747324287891385,3.123866702099984,9.758543172489029,-11.205108642578123,4.713125705718994,15.918234348297117,-2.088506585624593,3.7373413947454246,1.25,2.2082519042093107,-0.16650736572337338,-0.06551371514797205,1.6188895621197805,2.620803414340375,-6.710095882415772,6.3873209953308105,13.097416877746582,-0.15754027674995255,6.475838209095437,5.0,2.842085977565891,-0.516566300757404,0.07590003311634061,2.6827142113612346,7.19695553983953,-9.122651100158691,3.941741704940796,13.064392805099487,-1.871263470961283,3.086654389750505,1.875,2.0759982675482256,2.406303420027947,0.3383623231308208,3.799157078577462,14.433594507705237,0.0442335028873707,14.16253602004276,14.118302517155389,1.8754374691367308,2.297748965664609,0.625,1.5075319458015388,backhand,Abdelfattah_Backhand,1
0.8747747310372286,0.0844621658325195,7.57579060899195,57.39260335129062,-26.77539825439453,30.756404876708984,57.531803131103516,0.38351048412938094,7.064184731942067,3.255813953488372,2.5455352350619336,-6.490942725192669,-0.4250953197479248,13.809522361761434,190.7029078599891,-71.715087890625,0.985249161720276,72.70033705234528,-2.9013161766271627,8.031340015253045,0.46511627906976744,1.997929547062319,-0.27142866350883654,-0.1017372608184814,10.240465021389731,104.86712385430658,-42.454376220703125,31.56427764892578,74.0186538696289,-0.5372515813853462,5.046212693363591,1.3953488372093024,2.5248679670340035,10.254254468674933,2.3422130917268187,17.0523940304115,290.78414216841367,0.0487642300981295,75.40801810094528,75.35925387084716,2.2534080049062557,4.110016534185975,0.46511627906976744,1.6837881890550996,0.20889386421984582,0.2763027548789978,4.1191042979530135,16.967020217414987,-13.981185913085938,7.051379680633545,21.032565593719482,-1.5735164631028553,3.485370383675318,1.3953488372093024,1.833188804640856,-0.17509961317206713,0.0,1.71672546994455,2.947146339156336,-8.543414115905762,3.7337491512298575,12.27716326713562,-2.167977985105708,7.709245185372662,1.3953488372093024,3.07363618112961,-0.18046185403661585,0.2005358785390854,3.036906684371876,9.222802209582582,-13.354944229125977,3.2450592517852783,16.600003480911255,-2.6286670060935684,7.482735800914801,1.3953488372093024,2.071752962374129,3.354515658819079,1.550716362490099,4.241586550183262,17.99105646269555,0.0660631235597986,19.43398585958674,19.36792273602694,2.0655419197798026,4.122405836743008,0.46511627906976744,1.405161455699643,backhand,Abdelfattah_Backhand,1
